,tweet_id,screen_name,text,timestamp,conversation_id
107,1349453700495003648,nytimes,Here's what we know about the New Yorkers accused of taking part in the riot at the Capitol last week. https://t.co/e6RvdNNaEH,2021-01-13 20:30:08,1349453700495003648
108,1349452424197648389,nytimes,"Sleeping on marble floors and roaming the halls, National Guard troops could be found at every corner of the Capitol on Wednesday, as a historic impeachment debate unfolded in the House one week after a pro-Trump mob stormed the building. https://t.co/D6TUlnOYt2",2021-01-13 20:25:04,1349452424197648389
109,1349451172353101824,nytimes,"In Opinion

In this video, @king__lucy introduces two hard-working single mothers living in Atlanta who suddenly lost their income because of the coronavirus. On Feb. 1, they might be two of the 30 million Americans facing eviction. https://t.co/Y5h6UrRZQl",2021-01-13 20:20:05,1349451172353101824
110,1349449143832506374,nytimes,"Democratic lawmakers accused Republican colleagues, without citing evidence, of giving tours of the Capitol to insurrectionists ahead of last week’s riot. Federal investigators are looking into the roles members of Congress may have played. https://t.co/FIRAyHmxqd",2021-01-13 20:12:02,1349449143832506374
111,1349446196381757442,nytimes,"""It is like the home décor version of the horror film 'The Ring,'"" writes @leahmocc. ""First you buy The Rug, and seven days later you discover so has everyone else in the world."" https://t.co/KhCupAe8uE",2021-01-13 20:00:19,1349446196381757442
112,1349441841230454792,nytimes,"“It’s a bit much to be hearing that these people would not be trying to destroy our government and kill us if we just weren’t so mean to them,” Rep. Jaime Raskin said on the House floor on Wednesday. https://t.co/ZNfRESPQuU",2021-01-13 19:43:01,1349357090746343426
113,1349441099757195264,nytimes,"Oklahoma, with no statewide mask mandate, is grappling with the worst surge of the coronavirus it has yet seen. The state is averaging nearly 4,000 new cases each day, an increase of almost 50% from two weeks ago. https://t.co/5Xd7SmDbS7",2021-01-13 19:40:04,1349441099757195264
114,1349438618746695688,nytimes,"Midwestern Pet Foods Inc. has expanded its voluntary recall of several dry food products after more than 70 dogs died and 80 others became ill, possibly from ingesting fatal levels of a toxin that is produced by mold, the FDA said. https://t.co/DnxxzuFCYz",2021-01-13 19:30:12,1349438618746695688
115,1349436251867394054,nytimes,"In a statement released by the White House on Wednesday, President Trump condemned violence and called on Americans to “ease tensions and calm tempers,” as the House was debating an article of impeachment that accuses him of “incitement of insurrection.” https://t.co/tPYkaKGgrz",2021-01-13 19:20:48,1349436251867394054
116,1349434839217405955,nytimes,"Juri Ratas, the prime minister of Estonia, resigned on Wednesday after his coalition government became engulfed by a corruption scandal over misuse of state loans intended for coronavirus pandemic relief.
https://t.co/uYNdeaEyYp",2021-01-13 19:15:11,1349434839217405955
117,1349433559438798849,nytimes,"Mayor Bill de Blasio said New York City is ending its contracts with the Trump Organization after the deadly riot incited by President Trump at the U.S. Capitol. ""He has disgraced himself. He will no longer profit from his relationship with New York City."" https://t.co/oSsaagqPAC https://t.co/lw304fkJ4o",2021-01-13 19:10:06,1349433559438798849
118,1349431055028203520,nytimes,"Several Democrats have vividly reminded their colleagues of the violence of the Capitol attack, exactly one week ago today. https://t.co/vBToDwkBgp https://t.co/2i6x4zmHL9",2021-01-13 19:00:09,1349357090746343426
119,1349429274760146946,nytimes,"Watch Speaker Nancy Pelosi's full remarks opening the House debate on impeaching President Trump: ""We know that the president of the United States incited this insurrection — this armed rebellion against our common country. He must go."" https://t.co/uwRIms0TaS https://t.co/jiSledaQjL",2021-01-13 18:53:04,1349429274760146946
120,1349428554656849920,nytimes,"Rep. Dan Newhouse, Republican of Washington, says he will vote to impeach President Trump.

Watch live with our reporters: https://t.co/RG6eGEeJan https://t.co/gQ0JHOmZAZ",2021-01-13 18:50:13,1349357090746343426
121,1349427273573801987,nytimes,Google said it would not allow political ads on its platforms until after Inauguration Day because of last week’s riot at the Capitol. https://t.co/VMBuXgVyu9,2021-01-13 18:45:07,1349427273573801987
122,1349423522360287235,nytimes,"The supervisor of a small New York town was headed to prison when he vanished in 1997. Then last month, 23 years later and 500 miles away, he was arrested near a Walmart in Ohio. This is the story of his life on the run. https://t.co/lPfBWO5noj",2021-01-13 18:30:13,1349423522360287235
123,1349422469510275074,nytimes,"Jobless women are selling nudes on OnlyFans and are still struggling to pay bills
https://t.co/1AihA5qn1f",2021-01-13 18:26:02,1349422469510275074
124,1349419715731615747,nytimes,At least 60 sitting members of Congress — more than one in 10 — have reported positive coronavirus tests since the pandemic began. Five have tested positive since the attack on the Capitol last week. https://t.co/0W7PwtQYSE,2021-01-13 18:15:05,1349419715731615747
125,1349419714552983553,nytimes,"Here's how impeachment could play out.

We're at step one in this chart — the House is in the middle of a debate before the vote. It's expected to pass, and would make President Trump the first president to be impeached twice.

(Tap to see it in full.) https://t.co/uwRIms0TaS https://t.co/bxh2eZUf6f",2021-01-13 18:15:05,1349357090746343426
126,1349412994015490049,nytimes,Rep. Jim Jordan has kicked off House Republicans’ defense against impeachment: “They want to cancel the president.” https://t.co/KoOWhLSDYS,2021-01-13 17:48:23,1349357090746343426
127,1349410911967182850,nytimes,"Many American companies distanced themselves from President Trump in the wake of the siege on the Capitol. Not MyPillow, which is offering a ""FightForTrump"" discount code to online shoppers.
https://t.co/P8u4FwOQqD",2021-01-13 17:40:06,1349410911967182850
128,1349410639123513344,nytimes,"House Speaker Nancy Pelosi has opened the debate on whether to impeach President Trump.

Watch live, with context from our reporters: https://t.co/uwRIms0TaS https://t.co/BJWEAlaQ1n",2021-01-13 17:39:01,1349357090746343426
129,1349407158476136451,nytimes,"As the pandemic devastated sections of the economy, particularly those dominated by women, some turned to OnlyFans to make money. The platform for selling explicit photos has boomed, but competition on the site means earnings are far from guaranteed.
https://t.co/QwLyDbKIsu",2021-01-13 17:25:12,1349407158476136451
130,1349403368800870404,nytimes,"Today's Great Read:

An ambitious new system will track scores of species from space — shedding light, scientists hope, on the lingering mysteries of animal movement.
https://t.co/6IdBqCmOOT",2021-01-13 17:10:08,1349403368800870404
131,1349400970900475904,nytimes,"For families whose loved ones died after contracting the coronavirus in correctional facilities, the grief has been complicated by stigma and red tape. https://t.co/xUw5sm4gpv",2021-01-13 17:00:36,1349400970900475904
132,1349399574474067969,nytimes,"The acting attorney general, Jeffrey Rosen, said that there would be a peaceful transition of power to the Biden administration, in his first public appearance since the attack on the Capitol. https://t.co/AVZyZRnMPB",2021-01-13 16:55:03,1349399574474067969
133,1349397082419957767,nytimes,"Airbnb will cancel and block all reservations in the Washington area next week. Law enforcement authorities have warned of threats of violence ahead of the presidential inauguration on Jan. 20, and National Guard troops have been deployed in response. https://t.co/9TLM6e1Wb7",2021-01-13 16:45:09,1349397082419957767
134,1349389521335545856,nytimes,"An Egyptian court has overturned the sentences of two young women who were imprisoned for “violating family values” and “inciting debauchery” on TikTok.
https://t.co/3uu0UDArwt",2021-01-13 16:15:06,1349389521335545856
135,1349388267947515906,nytimes,"Here is what the U.S. Capitol looks like as impeachment is underway
https://t.co/zlCxkmPK30",2021-01-13 16:10:08,1349388267947515906
136,1349385817156956163,nytimes,"The U.S. decision to designate Cuba a state sponsor of terrorism was made in “the death throes of a failed and corrupt administration,” the country's president said. For Cubans, the change of administrations in Washington can’t come soon enough. https://t.co/qhqTQN6U5J",2021-01-13 16:00:23,1349385817156956163
137,1349384223975759872,nytimes,"These are National Guard members in the Capitol on Wednesday, as the House is poised to impeach President Trump for a second time.

The Pentagon says about 15,000 troops will be in Washington in preparation for President-elect Joe Biden’s inauguration. https://t.co/xMbza6aaET https://t.co/h3kwiyu6MJ",2021-01-13 15:54:03,1349384223975759872
138,1349381966173503493,nytimes,Health authorities are investigating the case of a Florida doctor who died from a severe blood disorder 16 days after receiving the Pfizer coronavirus vaccine. Experts said the case was highly unusual but could have been a severe reaction to the vaccine. https://t.co/tq59tFTJND,2021-01-13 15:45:05,1349381966173503493
139,1349381682344898565,nytimes,Watch today's historic impeachment proceedings live with our reporters: https://t.co/RG6eGEeJan https://t.co/bY2sP3rcCh,2021-01-13 15:43:58,1349357090746343426
140,1349378758990553090,nytimes,Our reporters are on Capitol Hill for a historic day. Follow the latest on the Capitol riot: https://t.co/t0GcgsTi4M https://t.co/tN1x5yo7Co,2021-01-13 15:32:21,1349378758990553090
141,1349378186136727553,nytimes,"Rick Snyder, the former governor of Michigan, said he bears no criminal responsibility for the Flint water crisis, issuing a statement amid reports that charges against him connected to the crisis were imminent. https://t.co/TDJzO8Ehf1",2021-01-13 15:30:04,1349378186136727553
142,1349374902537760768,nytimes,"A rioter who was photographed wearing a “Camp Auschwitz” sweatshirt while inside the Capitol last week was arrested in Newport News, Virginia, on Wednesday morning, according to law enforcement officials. https://t.co/xJs2dvNu6f",2021-01-13 15:17:01,1349374902537760768
143,1349370696535830532,nytimes,Social media platforms have raced to ban the organizers of the attack on the Capitol. Today's episode of the The Daily asks if the crackdown will reduce the risk of violence — or just made it harder to prevent. https://t.co/9lM9wECRWv,2021-01-13 15:00:18,1349370696535830532
144,1349366872513376257,nytimes,"In visiting Texas, President Trump hoped to change the focus of public attention from the Capitol riot by his loyalists to the border wall, one of his signature projects. But the state is also reeling from the turmoil in Washington. https://t.co/yZ4siCcxUe",2021-01-13 14:45:07,1349366872513376257
145,1349363104916901888,nytimes,"In the aftermath of President Trump’s efforts to subvert the election, Georgia state officials continue to face harassment and death threats. A district attorney is weighing an inquiry into the president’s actions. https://t.co/WKTLfl91WF",2021-01-13 14:30:08,1349363104916901888
146,1349359320803266560,nytimes,Johnson &amp; Johnson expects to release results from its coronavirus vaccine trial in as little as two weeks. But manufacturing delays mean that the company most likely won’t be able to provide as many doses this spring as it promised the U.S. government. https://t.co/CtOnr0s6G7,2021-01-13 14:15:06,1349359320803266560
147,1349357090746343426,nytimes,"Breaking News: Lawmakers are poised to impeach President Trump for a second time, over the attack on the U.S. Capitol. Follow the live debate in the House here. https://t.co/xDUpG6KeD8",2021-01-13 14:06:14,1349357090746343426
148,1349355581866442752,nytimes,"Ricardo Rosselló, Puerto Rico's former governor, resigned in disgrace last year after a series of offensive text messages he sent went public.

In his first newspaper interview since the scandal, he laments “the complete devastation of my reputation.” https://t.co/wCsbtakI1J",2021-01-13 14:00:15,1349355581866442752
149,1349351777402032128,nytimes,"President-elect Joe Biden has named Samantha Power, a former ambassador to the UN during the Obama administration, to lead the United States Agency for International Development.
https://t.co/5Yu7NLoih7",2021-01-13 13:45:08,1349351777402032128
150,1349348697679781890,nytimes,"New York City is terminating its contracts with the Trump Organization because of the mob riot at the U.S. Capitol, Mayor Bill de Blasio said. https://t.co/o8HXK8HCW2",2021-01-13 13:32:53,1349348697679781890
151,1349344218968371200,nytimes,"As much of America’s attention focused on the fallout from the Capitol siege, more than 4,400 Covid-19 deaths were reported on Tuesday, setting another daily record.
https://t.co/sqbTb8uNuM",2021-01-13 13:15:06,1349344218968371200
152,1349340455956324356,nytimes,"Edgar Ventura, one of the six inmates who used a homemade rope to escape from a jail in California over the weekend, was arrested on Tuesday. https://t.co/0EWOwWgbgu",2021-01-13 13:00:08,1349340455956324356
153,1349337923611734018,nytimes,"President-elect Joe Biden, facing the rise of domestic terrorism and a cyberattack from Russia, is rebuilding a White House national security team to focus on threats that critics say were ignored by President Trump. https://t.co/hfb2XrJ8xE",2021-01-13 12:50:05,1349337923611734018
154,1349335714325012480,nytimes,"Before boarding flights to the U.S., all international passengers will need to show proof of a negative coronavirus test, according to a new federal policy going into effect on Jan. 26. https://t.co/KO59zvApfJ",2021-01-13 12:41:18,1349335714325012480
155,1349332637433946112,nytimes,"The House will vote on Wednesday on whether to impeach President Trump, charging him with ""inciting violence against the government of the United States."" Here's how to follow along. https://t.co/VDXbAauFpb",2021-01-13 12:29:04,1349332637433946112
156,1349330871359254528,nytimes,More than 22 million people in China have been ordered to remain inside their homes — double the number locked down last January. The country is experiencing its worst coronavirus flare-up since the summer. https://t.co/o27FyfeQ4Z,2021-01-13 12:22:03,1349330871359254528
157,1349328860496736256,nytimes,"Indonesia’s president, Joko Widodo, received a Chinese-made vaccine on live TV to reassure the public it was safe. The efficacy of the shot was downgraded to just over 50% by scientists in Brazil on Tuesday. https://t.co/UJ6bVKxN0n",2021-01-13 12:14:04,1349328860496736256
158,1349325389026516992,nytimes,"New York’s business community is coalescing behind Raymond McGuire, an ex-Wall Street executive, in the mayoral race. His campaign will report this week that it has already raised just over $5 million. But the support may turn off some left-leaning voters. https://t.co/Kav5otgJdb",2021-01-13 12:00:16,1349325389026516992
159,1349321304307085312,nytimes,"The Pentagon will arm National Guard troops deploying to the Capitol for President-elect Joe Biden's inauguration, the Army secretary, Ryan McCarthy, has decided. https://t.co/ckkPfxQoyD",2021-01-13 11:44:02,1349321304307085312
160,1349317295638773763,nytimes,"As the House prepared to move forward with an impeachment proceeding, charging President Trump with inciting violence against the government of the U.S., a small but growing number of Republicans said they support the effort. https://t.co/yBfgZyjjay",2021-01-13 11:28:07,1349317295638773763
161,1349304569055084547,nytimes,"Scientists in Brazil downgraded the efficacy of a Chinese coronavirus vaccine to just 50%, much lower than previously announced. The news diminished hopes for a shot that could be easily distributed to help the developing world. https://t.co/CiEDgFCNvh",2021-01-13 10:37:32,1349304569055084547
162,1349301938031112193,nytimes,"Lee Man-hee, the leader of a religious sect linked to a coronavirus outbreak in South Korea last year, received a three-year suspended prison term for embezzling church money. But he was acquitted on a charge of conspiring to impede virus control efforts. https://t.co/eiWd0UcVBx",2021-01-13 10:27:05,1349301938031112193
163,1349290110949486592,nytimes,"Aleksei Navalny, the Russian opposition leader who has been in Germany recovering from a nerve-agent attack widely seen as carried out by the Russian state, said he would return to Moscow this weekend despite the threat of being jailed on arrival. https://t.co/VoFYxy3iek",2021-01-13 09:40:05,1349290110949486592
164,1349286319843909634,nytimes,Here's a look at some of the highlights worth watching from late-night TV. https://t.co/8EMDj1peOY,2021-01-13 09:25:01,1349286319843909634
165,1349271738517958664,nytimes,Uganda’s president has blocked Facebook from operating in the country. The move comes just days after the social media company removed fake accounts linked to President Yoweri Museveni's government ahead of a hotly contested general election on Thursday. https://t.co/hlb5eV4kP2,2021-01-13 08:27:05,1349271738517958664
166,1349264981041303553,nytimes,"Settlers who repopulated an area of South Korea near the border with the North after the war were promised they could own the land. Six decades later, the government is only now rewarding them. https://t.co/tELRV0I7KO",2021-01-13 08:00:14,1349264981041303553
167,1349843809434300417,Reuters,Airbnb CEO says travel never going back to the way it was before pandemic https://t.co/OrwaB1IB1E https://t.co/uJXtSI2PRq,2021-01-14 22:20:17,1349843809434300417
168,1349843736281411584,Reuters,"The Indianapolis Zoo welcomes two Gentoo penguin chicks, the first penguin chicks to be hatched at the zoo since 2012 🐧 https://t.co/1hqDlwW0CD",2021-01-14 22:20:00,1349843736281411584
169,1349843557876723713,Reuters,"Biden unveils his $1.9 trillion package including $1,400 stimulus checks, higher supplemental unemployment benefits and over $400 billion for businesses and most-affected communities https://t.co/gZFPVUiOH2 https://t.co/UZXqhB4z7i",2021-01-14 22:19:17,1349843557876723713
170,1349842508902264833,Reuters,U.S. airlines back Biden plan to mandate masks for passengers https://t.co/mDpYjG4tO6 https://t.co/LZ3MUq7nN8,2021-01-14 22:15:07,1349842508902264833
171,1349842477935718403,Reuters,"Airbnb's CEO Brian Chesky said it was an ‘easy decision’ to cancel home-sharing reservations and refund guests and hosts in the Washington, D.C., area for the week of President-elect Joe Biden's inauguration. Follow #ReutersNext updates: https://t.co/4MgFy4jnw5 https://t.co/ypuqQVsqB6",2021-01-14 22:15:00,1349842477935718403
172,1349841775708561410,Reuters,At least two Capitol police officers have been suspended and more than a dozen others are under investigation for alleged dereliction of duty or aiding or abetting rioters https://t.co/B0s9wUDlko,2021-01-14 22:12:12,1349841775708561410
173,1349841288062001154,Reuters,U.S. taking additional actions on South China Sea:Secretary of State Pompeo https://t.co/KVohpHjLEd https://t.co/1B8vS0qXG9,2021-01-14 22:10:16,1349841288062001154
174,1349841219900198915,Reuters,"U.S. regulators have asked Tesla to recall 158,000 of its Model S and Model X cars over touchscreen failures that could pose safety risks https://t.co/ER2sdAlPRV https://t.co/KBk1meC300",2021-01-14 22:10:00,1349841219900198915
175,1349839984291962888,Reuters,Major violations of international law at Tigray refugee camps: U.N. https://t.co/v0j8YAgNxs https://t.co/T3vvGaTsq8,2021-01-14 22:05:05,1349839984291962888
176,1349839961739186177,Reuters,"Magician Siegfried Fischbacher, who alongside Roy Horn created the world-famous act Siegfried &amp; Roy, died at his home in Las Vegas after a battle with pancreatic cancer https://t.co/kxsU2ZBeAi https://t.co/BMaYGAvqsN",2021-01-14 22:05:00,1349839961739186177
177,1349838814001451010,Reuters,American teachers grapple with patchy COVID-19 vaccine rollout https://t.co/kTd0py1cNP https://t.co/fLEpZ2n1KH,2021-01-14 22:00:26,1349838814001451010
178,1349838706283327492,Reuters,"On a farm in Greece, Sanny the dog has gone from chasing cats around the house to nursing them 🐕 🐱 https://t.co/a1GPr1CP6n",2021-01-14 22:00:01,1349838706283327492
179,1349837475594842113,Reuters,UK set to step up coronavirus vaccinations: FT https://t.co/v9nso4zHSC https://t.co/PVjii4KuS6,2021-01-14 21:55:07,1349837475594842113
180,1349837444665929728,Reuters,Lady Gaga and Jennifer Lopez will take the stage at President-elect Joe Biden's inauguration ceremony in Washington next week in what his transition team said would showcase a diverse America https://t.co/TYA0tKnjbB https://t.co/axf0FsTPcI,2021-01-14 21:55:00,1349837444665929728
181,1349836229966254081,Reuters,Bitcoin surge helps lift Grayscale assets to record $20 billion in 2020 https://t.co/jJeWIXM5qv https://t.co/cHOoE3qc2E,2021-01-14 21:50:10,1349836229966254081
182,1349836186521636872,Reuters,"The Trump administration has scrapped plans to blacklist Chinese tech giants Alibaba, Tencent and Baidu, people familiar with the matter said, providing a brief reprieve to Beijing’s top corporates amid a broader crackdown by Washington https://t.co/4eDksPR5xd https://t.co/aUFmwUZiQg",2021-01-14 21:50:00,1349836186521636872
183,1349835441508409344,Reuters,New York state attorney general sues NYC police for excessive force against protesters. The federal lawsuit alleges police repeatedly and without justification used batons and other physical force against protesters https://t.co/0d4uFd0xn3,2021-01-14 21:47:02,1349835441508409344
184,1349834970781671425,Reuters,U.S. charges MIT professor with grant fraud over hidden Chinese ties https://t.co/l7Mlc0gglf,2021-01-14 21:45:10,1349834970781671425
185,1349834928041521152,Reuters,Four Black American icons meet on screen in the new Amazon film ‘One Night in Miami’ https://t.co/LhLtqMkaVy https://t.co/ehABDWdC43,2021-01-14 21:45:00,1349834928041521152
186,1349833709181149185,Reuters,Exclusive: Wells Fargo close to deal with buyout firms for asset management business - sources https://t.co/BD2qAax9Ry https://t.co/h23vpAepjk,2021-01-14 21:40:09,1349833709181149185
187,1349833669712568321,Reuters,Michigan Solicitor General Fadwa Hammoud announced indictments in the investigation into the crisis surrounding lead contamination of the city of Flint’s water supply https://t.co/6QPmky82rh https://t.co/60BQq52ZLz,2021-01-14 21:40:00,1349833669712568321
188,1349832442283221005,Reuters,Twitter lifts brief restrictions on account of Russian COVID-19 vaccine https://t.co/5gHvJmEkjQ https://t.co/CRDd8dfGJI,2021-01-14 21:35:07,1349832442283221005
189,1349832411752742912,Reuters,"The jobs market is weakening as the pandemic worsens. The Labor Department reported the number of Americans filing new jobless claims surged to 965,000 last week https://t.co/ddj1u5Nept https://t.co/rhOZRylznW",2021-01-14 21:35:00,1349832411752742912
190,1349831178543636481,Reuters,Brazil's Amazonas state running out of oxygen as COVID-19 surges https://t.co/ZDzhELIjsy https://t.co/PjBAAaMueL,2021-01-14 21:30:06,1349831178543636481
191,1349831154946347009,Reuters,New York’s state attorney general sued New York City Mayor Bill De Blasio and the city’s police commissioner over allegations the police used excessive force against racial justice protesters after the killing of George Floyd in May https://t.co/lmOZ4dRwe2 https://t.co/0xF9PMUajT,2021-01-14 21:30:00,1349831154946347009
192,1349829972928712704,Reuters,Fed's Powell: 'Not the time' to discuss any change to bond purchases https://t.co/eb5DoFNyq1 https://t.co/wYDkrcXvpF,2021-01-14 21:25:18,1349829972928712704
193,1349829244612980738,Reuters,"#Bitcoin seems so flighty, some might argue you may as well consult a crystal ball. Enter Maren Altman, bitcoin investor and astrologer https://t.co/eeUsPg8ELz by @annairrera @tomwilson1983",2021-01-14 21:22:25,1349829244612980738
194,1349828656911290378,Reuters,COVID-19 tests: Central America's latest tool to stop migrant caravans https://t.co/4jvyHydBsD https://t.co/hiFKDBnhbl,2021-01-14 21:20:05,1349828656911290378
195,1349828636854071299,Reuters,Spanish emergency services led rescue operations for stranded animals left with no food amid extreme weather conditions and a historic snowfall across the country https://t.co/tWA2c7Xuwf,2021-01-14 21:20:00,1349828636854071299
196,1349827400511721473,Reuters,New York attorney general sues NYPD for excessive force against protesters https://t.co/5oekUDOSYK https://t.co/HJyqiGDyXG,2021-01-14 21:15:05,1349827400511721473
197,1349827378797801472,Reuters,"Wine produced in an Israeli settlement in the occupied West Bank and labelled ‘from the land of Israel’ will soon be available for sale in the United Arab Emirates, a deal condemned by Palestinians https://t.co/z76N2BQTTJ https://t.co/WogtvatIVJ",2021-01-14 21:15:00,1349827378797801472
198,1349826202933096449,Reuters,Bahrain says Qatar freed bodybuilding champ detained while fishing https://t.co/3yxXiGwULy https://t.co/YjhEPFui5f,2021-01-14 21:10:19,1349826202933096449
199,1349826120028356610,Reuters,"Anti-palm oil campaigns are hindering the shift toward transparency and sustainability, top producers said during the #ReutersNext virtual summit https://t.co/ixREZB2sg0 https://t.co/mnlkucH5OW",2021-01-14 21:10:00,1349826120028356610
200,1349824898986897409,Reuters,"Washington to close metro stations, Delta bans guns to D.C. ahead of inauguration https://t.co/OqdGLhbR5P https://t.co/74v8GMQDN2",2021-01-14 21:05:09,1349824898986897409
201,1349823738536144897,Reuters,U.S. charges 14 leaders of MS-13 gang with terrorism https://t.co/tPCMpd0R0C https://t.co/Eu34Flmddp,2021-01-14 21:00:32,1349823738536144897
202,1349823615911550978,Reuters,Former 2020 U.S. presidential contender Andrew Yang said he will run for mayor of New York City as a Democrat in this year’s elections https://t.co/4RMu1ycLRN,2021-01-14 21:00:03,1349823615911550978
203,1349823608646893571,Reuters,"'There is a need for a re-engaged United States in global circles,' Canadian Prime Minister Justin Trudeau said in a #ReutersNext interview https://t.co/YQnfOf7FwV https://t.co/J8DusFpToG",2021-01-14 21:00:01,1349823608646893571
204,1349822378960953344,Reuters,Judge orders detention of man accused of hurling fire extinguisher at Capitol Police https://t.co/fHKr8rMPhW https://t.co/VKinIUpnGS,2021-01-14 20:55:08,1349822378960953344
205,1349822345263898627,Reuters,"Remember the Avengers: Wanda Maximoff and Vision? Well, they're back for a TV show https://t.co/TugTffmfBV https://t.co/uct1nH5SRb",2021-01-14 20:55:00,1349822345263898627
206,1349821232699596801,Reuters,"30.6 million doses of COVID-19 vaccines distributed, 11.1 million administered: U.S. CDC https://t.co/i7nlGgQDKK https://t.co/ResGWKExH9",2021-01-14 20:50:34,1349821232699596801
207,1349821106295865344,Reuters,"⚡️ #ReutersNext Day 4: Canadian Prime Minister @JustinTrudeau rules out COVID-19 vaccine passports

https://t.co/ZzanszYpSY",2021-01-14 20:50:04,1349821106295865344
208,1349821086796447745,Reuters,"Youssef Abu Amira, a Palestinian law school graduate, never let disabilities hold him back. Born without legs and with only partially developed arms, he has taken up a new challenge – karate https://t.co/MtvqlUq2nM https://t.co/bfUekW8KjV",2021-01-14 20:50:00,1349821086796447745
209,1349819947774566405,Reuters,Parler urges U.S. judge to order Amazon to restore its platform https://t.co/JP17x91voe https://t.co/2pPRG9YPxp,2021-01-14 20:45:28,1349819947774566405
210,1349819363164114945,Reuters,"Twitter's decision to suspend Trump’s account will test a truce made last year between CEO Jack Dorsey and top shareholders of the social media company which allowed Dorsey to remain in the top job. Svea Herbst-Bayliss, @Sheila_Dang &amp; @chukwubyke report https://t.co/W1Z4rpYxj6",2021-01-14 20:43:09,1349819363164114945
211,1349818654456737792,Reuters,"Canada's Trudeau wants to serve for 'number of more years,' rules out vaccine passports https://t.co/gmpsbcTXyr https://t.co/wkVXW4gtEA",2021-01-14 20:40:20,1349818654456737792
212,1349818590715924484,Reuters,Trudging through snow while interviewing someone is just another day at the office for Prague-based recruiter Blake Wittman who has embraced new tactics to gain an edge during a pandemic that has roiled Europe’s hiring market https://t.co/TOGdXU7Jgh,2021-01-14 20:40:05,1349818590715924484
213,1349818570344161281,Reuters,"Italy is facing political turmoil after former prime minister Matteo Renzi pulled his small party out of the ruling coalition, stripping it of a majority in the midst of the COVID-19 pandemic https://t.co/eyth7qydme https://t.co/moBvPWmTwG",2021-01-14 20:40:00,1349818570344161281
214,1349817379015041024,Reuters,"No jab, no job? UK plumbing firm exploring vaccine rules for staff https://t.co/vrzYFXd1j4 https://t.co/thtyePYw2Y",2021-01-14 20:35:16,1349817379015041024
215,1349817312111517697,Reuters,"Despite the pandemic and high levels of unemployment, consumer discretionary indices have surged in the past year. Oppenheimer Chief Market Strategist John Stoltzfus explains why he thinks there is still ‘great opportunity’ in the sector https://t.co/KOgKwV1cJo",2021-01-14 20:35:00,1349817312111517697
216,1349816163048566786,Reuters,"U.S.-China trade war has cost up to 245,000 U.S. jobs: business group study https://t.co/nAaD39Vd5u https://t.co/XY84JDCUEg",2021-01-14 20:30:26,1349816163048566786
217,1349816053891665921,Reuters,A painting kept folded in a drawer for years of comic book hero Tintin is to be auctioned off in Paris and estimated to sell for more than $2.4 million https://t.co/SrQU6XpAlo https://t.co/KTtEXY0OSa,2021-01-14 20:30:00,1349816053891665921
218,1349814815603236868,Reuters,"U.S. imposes sanctions on Chinese officials, oil giant over South China Sea 'coercion' https://t.co/gFgMQm6oel https://t.co/In6nroQurh",2021-01-14 20:25:05,1349814815603236868
219,1349814795399176193,Reuters,A UK study has found that getting COVID-19 likely gives the person immunity for at least five months. But those antibodies don't prevent the immune from carrying and spreading the virus to others https://t.co/N8dz0HAAYp https://t.co/OFibvKtrJy,2021-01-14 20:25:00,1349814795399176193
